DTXSID,SMILES
DTXSID20892489,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892505,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892520,C[N+](C)(CCC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]
DTXSID20892525,C[NH+](C)CCCNS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892580,C[N+](C)(CCCNC(=O)CSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]
DTXSID20892585,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892601,O=C(O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892606,NS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892727,[2H]N([2H])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892762,[2H]OC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20892924,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID20892929,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F
DTXSID20892949,C[N+](C)(CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-]
DTXSID20892964,O=S(=O)([O-])C(F)(F)C(F)(F)F
DTXSID20892984,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20893153,O=[14C]([O-])C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)OC(F)(F)F.[K+]
DTXSID20893294,CCCCCCCCCCCCCCC(C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)S(=O)(=O)[O-].[Na+]
DTXSID20893299,CCN(CC(=O)OC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20893310,FC(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID20893335,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C12F
DTXSID20893350,O=S(=O)([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID20893355,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID20893370,O=C(n1nc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20893411,C[N+](C)(CC[N+](C)(C)CC(O)COCC(F)(F)C(F)F)CC(O)COCC(F)(F)C(F)F.[Cl-].[Cl-]
DTXSID20893456,O=S(=O)(Cl)c1ccc(OC(F)=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID20894100,O=[13C](O)[13C](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20894140,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895157,CCCCCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895172,CCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895177,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895192,CCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895197,FC(F)(F)C(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895213,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCBr
DTXSID20895218,FC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895233,OCC=CC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895238,OCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895253,FC(F)(F)C(F)(F)C(F)(F)Cc1ccccc1
DTXSID20895258,CCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895273,CCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895278,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(Br)CBr
DTXSID20895293,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C#CI
DTXSID20895298,FC(F)(F)C(F)(F)C(F)(F)CC(I)CCC(I)CC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895314,CCCCC(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895319,CCCCCCCC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895334,CCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895339,FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895354,CCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895359,CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895374,CCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895379,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895394,CCCCCCCCCCCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895399,CCCCCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895410,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895415,FC(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895430,O=C(Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895435,FC(C(F)(F)F)C(F)(F)OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895450,CCCCCCCCCCCCCCCCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895455,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895470,NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895475,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCCCCCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895490,CCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895495,CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895511,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C#Cc1ccccc1
DTXSID20895516,NC(CCCC(F)(F)C(F)(F)C(F)(F)F)C(=O)O
DTXSID20895531,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895536,CC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895551,CCCCCCCCCCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895556,CN(C)[Si](C)(C)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895571,CCOC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895576,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)[I+]c1ccccc1.F[B-](F)(F)F
DTXSID20895591,CNC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895596,FC(F)(F)C(F)(F)C(F)(F)c1ccc[nH]1
DTXSID20895612,CCCCC[N+](CCC)(CCC)CCC.O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895617,FC(F)(F)C(F)(F)C(F)(F)CO[Si](Cl)(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20895632,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCC(C[Si](Cl)(Cl)Cl)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895637,CC(C(=O)O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895652,Cc1ccc(N)cc1.O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895657,O=CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895672,CC(=O)CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895677,CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895692,NC(=C[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895697,CCOC(=O)CC(=O)CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895713,O=S(=O)(OCC(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895718,CS(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895733,N#Cc1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID20895738,CCCCOC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895753,Fc1c(F)c(F)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(F)c1F
DTXSID20895758,CC(OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID20895915,Cc1ccc(C)c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID20895930,CC(C)=COS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895935,OCCOCCOCCOCCOCCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895950,CC(C)N(CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(C)C
DTXSID20895955,CCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20895970,O=[N+]([O-])c1ccc(OCC(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID20895975,COc1cc(OC)c(C(F)(F)C(F)(F)C(F)(F)F)c(OC)c1
DTXSID20895990,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1csc2ccccc12
DTXSID20895995,N#Cc1ccc(N)cc1C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896003,C=CC(=O)NCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896008,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)c1c[nH]c2ccccc12
DTXSID20896023,CCOC(=O)CS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896028,Cc1ccc(S(=O)(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID20896043,CCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896048,O=C(NCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896063,CCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896068,O=C(Nc1ccc(Br)cc1)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896083,CCCCCCCCCCCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896088,CC(C)(C)OC(=O)NCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896104,Nc1ccc(-c2n[nH]c(C(F)(F)C(F)(F)C(F)(F)F)n2)cc1
DTXSID20896109,OC1(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C=CCCO1
DTXSID20896124,Cc1ccc(NC(=O)C(F)(F)C(F)(F)C(F)(F)F)c(C)c1
DTXSID20896129,Nc1nc(N)nc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n1
DTXSID20896144,O=C(NCCOCCO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896149,O=C(O)[C@@H](Cc1ccccc1)NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896164,CC(C)(C)[Si](C)(C)OCc1cc(CO[Si](C)(C)C(C)(C)C)cc(C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID20896169,O=S(=O)(NC1CCCCCCC1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896184,O=C(Nc1cc(Cl)c(Cl)cc1Cl)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896189,CCO[Si](CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)(OCC)OCC
DTXSID20896200,NS(=O)(=O)c1ccc(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)cc1
DTXSID20896205,O=S(=O)(Nc1ccc(F)cc1F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896220,Fc1c(F)c(F)c2c(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)n[nH]c2c1F
DTXSID20896225,CC(C)(C)[Si](C)(C)OCc1cc(CO[Si](C)(C)C(C)(C)C)cc(C(=NO)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1
DTXSID20896240,Cl.O=C(Nc1ccc(OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1)c1ccncc1
DTXSID20896245,COC(=O)c1c(OC)cccc1OS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896260,CC1(C)Cc2ccccc2C(NNC(=O)C(F)(F)C(F)(F)C(F)(F)F)=N1
DTXSID20896265,O=C(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1c(Cl)c(Cl)c(Cl)c(Cl)c1C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896280,CCOC(=O)C1=C(C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)NC(=S)NC1c1ccccc1
DTXSID20896285,O=c1c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c(NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1=O
DTXSID20896301,FC(F)(F)C(F)(c1ccccc1)C(F)(F)F
DTXSID20896306,FC(I)=C(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID20896321,OCC(I)=CC(F)(C(F)(F)F)C(F)(F)F
DTXSID20896326,Nc1ccccc1C(F)(C(F)(F)F)C(F)(F)F
DTXSID20896341,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1N
DTXSID20896346,FC(F)(F)C(F)(c1cnc[nH]1)C(F)(F)F
DTXSID20896361,CCc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(Cl)c1N
DTXSID20896366,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)ccc1[N+](=O)[O-]
DTXSID20896381,O=c1[nH]cc(C(F)(C(F)(F)F)C(F)(F)F)c(=O)[nH]1
DTXSID20896386,Oc1ccc(Br)cc1CCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID20896402,O=C1c2c(F)c(F)c(F)c(F)c2C1(F)C(F)(C(F)(F)F)C(F)(F)F
DTXSID20896407,O=[N+]([O-])c1c(F)c(F)c(C(F)(C(F)(F)F)C(F)(F)F)c(F)c1C(F)(C(F)(F)F)C(F)(F)F
DTXSID20896422,CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(C)(=O)=O
DTXSID20896427,Cc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)C(C)C
DTXSID20896442,CCCS(=O)(=O)c1c(C(F)(C(F)(F)F)C(F)(F)F)ccc(C(=O)O)c1CC
DTXSID20896447,CCc1c(C(=O)O)ccc(C(F)(C(F)(F)F)C(F)(F)F)c1S(=O)(=O)CC(C)C
DTXSID20896462,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(NC(=O)c2c(F)c(F)c(F)c(F)c2F)c1
DTXSID20896467,Cc1cc(C(F)(C(F)(F)F)C(F)(F)F)cc(C)c1NC(=O)c1cccc(N(C)C(=O)c2ccc(F)cc2Cl)c1F
DTXSID20896482,NC(=O)C(F)(OC(F)(F)F)C(F)(F)F
DTXSID20896487,FC(F)(F)C(F)(F)OC(F)(F)C(F)(OC(F)(F)C(F)(F)Br)C(F)(F)F
DTXSID20896503,C=CCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID20896508,CCCCCOC(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F
DTXSID20896523,C=CC(=O)OCC(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID20896528,C=Cc1ccccc1OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F
DTXSID20896543,O=C(O)c1cc(OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)cc(C(=O)O)c1
DTXSID20896548,Fc1c(F)c(C(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)c(F)c(F)c1Br
DTXSID20896563,O=C(O)CCC(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)F
DTXSID20896568,O=C(O)C(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID20896583,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F
DTXSID20896588,O=C(O)C(F)(F)C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896604,O=C(O)C(F)(C(F)(F)F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)F
DTXSID20896609,FC(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F)C(F)(F)F
DTXSID20896624,O=C([O-])C(F)(F)C(F)(F)C(F)(F)F.[K+]
DTXSID20896629,O=S(=O)([O-])CCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[K+]
DTXSID20896644,O=S(=O)([O-])C(F)(F)C(F)(F)OC(F)(C(F)(F)F)C(F)(F)OC(F)(F)C(F)(F)F.[NH4+]
DTXSID20896649,O=C([O-])C(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID20896664,CCCCCCC=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896669,CCOC(F)(F)C(F)(C(F)(F)F)C(F)(F)F.CCOC(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896684,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896689,OCC(I)=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896700,O=C(O)[C@H]1CC[C@@H](C(F)(F)C(F)(F)C(F)(F)F)CC1
DTXSID20896705,NC(=O)[C@H]1CC[C@@H](C(F)(F)C(F)(F)C(F)(F)F)CC1
DTXSID20896720,CC(CNC(=O)C(F)(F)C(F)(F)C(F)(F)F)NC(=O)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896725,NCC(=O)Nc1ccc(C(F)(F)C(F)(F)C(F)(F)F)c(B(O)O)c1
DTXSID20896740,OCC=CC(F)(C(F)(F)F)C(F)(F)F
DTXSID20896745,CC(=O)Nc1cc(NC(C)=O)cc(OC(=C(C(F)(C(F)(F)F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)F)c1
DTXSID20896760,FC(=C(F)C(F)(C(F)(F)F)C(F)(F)F)C(F)(F)I
DTXSID20896826,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CC(I)CCCCC(I)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20896967,FC(F)(F)C(F)(F)C(F)(F)COB(OCC(F)(F)C(F)(F)C(F)(F)F)OCC(F)(F)C(F)(F)C(F)(F)F
DTXSID20896982,C1CC[NH2+]CC1.O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897015,O=C(OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897030,CCCCN1C=C[NH+](C)C1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897050,O=[S@](N=Cc1ccccc1F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897090,COc1ccc(C(OC[C@H]2O[C@@H](n3ccc(NC(=O)c4ccccc4)nc3=O)C[C@@H]2OP(OCCC#N)N(C(C)C)C(C)C)(c2ccc(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc2)c2ccc(OC)cc2)cc1
DTXSID20897095,[N-]=[N+]=NP1(N=[N+]=[N-])=NC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=NC(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)=N1
DTXSID20897151,N#[N+]c1ccc(Cl)cc1.O=C(O)C(F)(F)C(F)(F)C(F)(F)F.O=C([O-])C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897176,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.[NH4+]
DTXSID20897196,CCC(C=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F
DTXSID20897252,OC[C@H]1O[C@H](O)[C@@](O)(C(F)(F)C(F)(F)C(F)(F)F)[C@@H]1O
DTXSID20897297,CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.CC(C)(C)C(=O)[CH-]C(=O)C(F)(F)C(F)(F)C(F)(F)F.[Pr+3]
DTXSID20897313,CCCCCCCCCC(CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCCCCOP(=O)([O-])OCC(O)C(O)C(O)C(O)C=O
DTXSID20897459,CC(C)=C(C(C(=O)C(F)(F)C(F)(F)C(F)(F)F)=P(c1ccccc1)(c1ccccc1)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)F
